     kick_time          B[G]     mid range  pulse_height     slice_ave     slice_rms    half_width        <xp^2>     xp_limit        Nxp(i)  xp_correction        Ngauss
   -1.3237E+02    0.0000E+00    0.0000E+00   -1.5798E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3236E+02    0.0000E+00    0.0000E+00   -1.5794E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3236E+02    0.0000E+00    0.0000E+00   -1.5794E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3236E+02    0.0000E+00    0.0000E+00   -1.5794E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3236E+02    0.0000E+00    0.0000E+00   -1.5794E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3236E+02    0.0000E+00    0.0000E+00   -1.5794E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3236E+02    0.0000E+00    0.0000E+00   -1.5794E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3236E+02    0.0000E+00    0.0000E+00   -1.5794E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3236E+02    0.0000E+00    0.0000E+00   -1.5794E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3236E+02    0.0000E+00    0.0000E+00   -1.5794E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3236E+02    0.0000E+00    0.0000E+00   -1.5794E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3235E+02    0.0000E+00    0.0000E+00   -1.5790E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3235E+02    0.0000E+00    0.0000E+00   -1.5790E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3235E+02    0.0000E+00    0.0000E+00   -1.5790E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3235E+02    0.0000E+00    0.0000E+00   -1.5790E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3234E+02    0.0000E+00    0.0000E+00   -1.5786E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3234E+02    0.0000E+00    0.0000E+00   -1.5786E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3234E+02    0.0000E+00    0.0000E+00   -1.5786E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3234E+02    0.0000E+00    0.0000E+00   -1.5786E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3233E+02    0.0000E+00    0.0000E+00   -1.5782E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3233E+02    0.0000E+00    0.0000E+00   -1.5782E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3233E+02    0.0000E+00    0.0000E+00   -1.5782E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3232E+02    0.0000E+00    0.0000E+00   -1.5778E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3232E+02    0.0000E+00    0.0000E+00   -1.5778E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3231E+02    0.0000E+00    0.0000E+00   -1.5774E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3231E+02    0.0000E+00    0.0000E+00   -1.5774E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3230E+02    0.0000E+00    0.0000E+00   -1.5770E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3230E+02    0.0000E+00    0.0000E+00   -1.5770E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3229E+02    0.0000E+00    0.0000E+00   -1.5766E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3228E+02    0.0000E+00    0.0000E+00   -1.5762E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3228E+02    0.0000E+00    0.0000E+00   -1.5762E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3227E+02    0.0000E+00    0.0000E+00   -1.5758E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3226E+02    0.0000E+00    0.0000E+00   -1.5754E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3225E+02    0.0000E+00    0.0000E+00   -1.5750E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3224E+02    0.0000E+00    0.0000E+00   -1.5746E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3223E+02    0.0000E+00    0.0000E+00   -1.5742E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3222E+02    0.0000E+00    0.0000E+00   -1.5738E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3220E+02    0.0000E+00    0.0000E+00   -1.5730E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3219E+02    0.0000E+00    0.0000E+00   -1.5726E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3217E+02    0.0000E+00    0.0000E+00   -1.5718E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3216E+02    0.0000E+00    0.0000E+00   -1.5714E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3214E+02    0.0000E+00    0.0000E+00   -1.5706E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3212E+02    0.0000E+00    0.0000E+00   -1.5698E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3210E+02    0.0000E+00    0.0000E+00   -1.5690E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3207E+02    0.0000E+00    0.0000E+00   -1.5678E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3205E+02    0.0000E+00    0.0000E+00   -1.5670E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3202E+02    0.0000E+00    0.0000E+00   -1.5658E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3199E+02    0.0000E+00    0.0000E+00   -1.5648E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3196E+02    0.0000E+00    0.0000E+00   -1.5640E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3192E+02    0.0000E+00    0.0000E+00   -1.5630E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3189E+02    0.0000E+00    0.0000E+00   -1.5622E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3184E+02    0.0000E+00    0.0000E+00   -1.5610E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3180E+02    0.0000E+00    0.0000E+00   -1.5600E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3175E+02    0.0000E+00    0.0000E+00   -1.5588E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3170E+02    0.0000E+00    0.0000E+00   -1.5575E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3164E+02    0.0000E+00    0.0000E+00   -1.5560E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3158E+02    0.0000E+00    0.0000E+00   -1.5545E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3150E+02    0.0000E+00    0.0000E+00   -1.5525E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3143E+02    0.0000E+00    0.0000E+00   -1.5508E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3134E+02    0.0000E+00    0.0000E+00   -1.5485E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3125E+02    0.0000E+00    0.0000E+00   -1.5463E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3114E+02    0.0000E+00    0.0000E+00   -1.5435E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3104E+02    0.0000E+00    0.0000E+00   -1.5410E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3091E+02    0.0000E+00    0.0000E+00   -1.5377E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3077E+02    0.0000E+00    0.0000E+00   -1.5343E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3061E+02    0.0000E+00    0.0000E+00   -1.5303E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3043E+02    0.0000E+00    0.0000E+00   -1.5258E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.3022E+02    0.0000E+00    0.0000E+00   -1.5205E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.2998E+02    0.0000E+00    0.0000E+00   -1.5148E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.2971E+02    0.0000E+00    0.0000E+00   -1.5121E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.2938E+02    0.0000E+00    0.0000E+00   -1.5088E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.2900E+02    0.0000E+00    0.0000E+00   -1.5050E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.2853E+02    0.0000E+00    0.0000E+00   -1.5097E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.2793E+02    0.0000E+00    0.0000E+00   -1.5147E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.2714E+02    0.0000E+00    0.0000E+00   -1.5107E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.2626E+02    0.0000E+00    0.0000E+00   -1.4952E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.2526E+02    0.0000E+00    0.0000E+00   -1.4752E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.2413E+02    0.0000E+00    0.0000E+00   -1.4831E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.2301E+02    0.0000E+00    0.0000E+00   -1.5394E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.2237E+02    0.0000E+00    0.0000E+00   -1.5463E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.2224E+02    0.0000E+00    0.0000E+00   -1.5476E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.2198E+02    0.0000E+00    0.0000E+00   -1.5499E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.2151E+02    0.0000E+00    0.0000E+00   -1.5488E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.2095E+02    0.0000E+00    0.0000E+00   -1.5474E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.2025E+02    0.0000E+00    0.0000E+00   -1.5456E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.1946E+02    0.0000E+00    0.0000E+00   -1.4937E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.1850E+02    0.0000E+00    0.0000E+00   -1.4475E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.1727E+02    0.0000E+00    0.0000E+00   -1.4596E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.1590E+02    0.0000E+00    0.0000E+00   -1.4430E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.1437E+02    0.0000E+00    0.0000E+00   -1.4313E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.1267E+02    0.0000E+00    0.0000E+00   -1.4716E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.1096E+02    0.0000E+00    0.0000E+00   -1.4724E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.0901E+02    0.0000E+00    0.0000E+00   -1.4007E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.0737E+02    0.0000E+00    0.0000E+00   -1.3881E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.0717E+02    0.0000E+00    0.0000E+00   -1.3892E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.0678E+02    0.0000E+00    0.0000E+00   -1.3972E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.0600E+02    0.0000E+00    0.0000E+00   -1.4225E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.0501E+02    0.0000E+00    0.0000E+00   -1.4547E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.0374E+02    0.0000E+00    0.0000E+00   -1.3876E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.0226E+02    0.0000E+00    0.0000E+00   -1.3839E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -1.0033E+02    0.0000E+00    0.0000E+00   -1.3383E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -9.8720E+01    0.0000E+00    0.0000E+00   -1.3500E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -9.7110E+01    0.0000E+00    0.0000E+00   -1.2832E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -9.5720E+01    0.0000E+00    0.0000E+00   -1.2526E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -9.4330E+01    0.0000E+00    0.0000E+00   -1.2869E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -9.2940E+01    0.0000E+00    0.0000E+00   -1.3208E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -9.1550E+01    0.0000E+00    0.0000E+00   -1.2741E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -9.0160E+01    0.0000E+00    0.0000E+00   -1.3332E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -8.8770E+01    0.0000E+00    0.0000E+00   -1.2327E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -8.7380E+01    0.0000E+00    0.0000E+00   -1.2215E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -8.5990E+01    0.0000E+00    0.0000E+00   -1.3232E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -8.4600E+01    0.0000E+00    0.0000E+00   -1.3730E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -8.3210E+01    0.0000E+00    0.0000E+00   -1.2570E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -8.1630E+01    0.0000E+00    0.0000E+00   -1.2109E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -8.0060E+01    0.0000E+00    0.0000E+00   -1.2149E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.8480E+01    0.0000E+00    0.0000E+00   -1.2960E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.6680E+01    0.0000E+00    0.0000E+00   -1.1500E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.4890E+01    0.0000E+00    0.0000E+00   -1.2495E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.2890E+01    0.0000E+00    0.0000E+00   -1.1938E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0890E+01    0.0000E+00    0.0000E+00   -1.2500E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0840E+01    0.0000E+00    0.0000E+00   -1.2511E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0830E+01    0.0000E+00    0.0000E+00   -1.2513E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0830E+01    0.0000E+00    0.0000E+00   -1.2513E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0820E+01    0.0000E+00    0.0000E+00   -1.2516E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0800E+01    0.0000E+00    0.0000E+00   -1.2520E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0800E+01    0.0000E+00    0.0000E+00   -1.2520E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0800E+01    0.0000E+00    0.0000E+00   -1.2520E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0800E+01    0.0000E+00    0.0000E+00   -1.2520E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0800E+01    0.0000E+00    0.0000E+00   -1.2520E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0800E+01    0.0000E+00    0.0000E+00   -1.2520E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0800E+01    0.0000E+00    0.0000E+00   -1.2520E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0800E+01    0.0000E+00    0.0000E+00   -1.2520E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0800E+01    0.0000E+00    0.0000E+00   -1.2520E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0800E+01    0.0000E+00    0.0000E+00   -1.2520E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0800E+01    0.0000E+00    0.0000E+00   -1.2520E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0800E+01    0.0000E+00    0.0000E+00   -1.2520E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0790E+01    0.0000E+00    0.0000E+00   -1.2522E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0790E+01    0.0000E+00    0.0000E+00   -1.2522E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0790E+01    0.0000E+00    0.0000E+00   -1.2522E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0790E+01    0.0000E+00    0.0000E+00   -1.2522E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0790E+01    0.0000E+00    0.0000E+00   -1.2522E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
   -7.0790E+01    0.0000E+00    0.0000E+00   -1.2522E+01    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    3.2379-319    1.0000E+00    0.0000E+00    4.9868E+01
